DGsolv,comment,can_smiles_solvent,can_smiles_solute
0,for_solvent_tsne,CC(C)CC(=O)CC(C)CC(C)C,O
0,for_solvent_tsne,CCNC=O,O
0,for_solvent_tsne,C=C(C)C(=O)O,O
0,for_solvent_tsne,CCC(C)(C)O,O
0,for_solvent_tsne,O=[N+]([O-])C([N+](=O)[O-])([N+](=O)[O-])[N+](=O)[O-],O
0,for_solvent_tsne,CC(C)CCCCO,O
0,for_solvent_tsne,CCc1c(C)cccc1C,O
0,for_solvent_tsne,C=CC(F)(F)F,O
0,for_solvent_tsne,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,O
0,for_solvent_tsne,CCCCCCCCCCCCCC(=O)OC(C)C,O
0,for_solvent_tsne,FC(F)Br,O
0,for_solvent_tsne,CCC(=O)OC(=O)CC,O
0,for_solvent_tsne,FC(F)C(F)(F)F,O
0,for_solvent_tsne,c1ccsc1,O
0,for_solvent_tsne,CC(=O)C(C)C,O
0,for_solvent_tsne,CCC/C=C\CCC,O
0,for_solvent_tsne,CC(=O)OC1CC(C)OC(C)O1,O
0,for_solvent_tsne,C=CCCC(C)C,O
0,for_solvent_tsne,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC,O
0,for_solvent_tsne,COC(F)F,O
0,for_solvent_tsne,CC1(C)CCCC1,O
0,for_solvent_tsne,CCCOCC,O
0,for_solvent_tsne,O=NF,O
0,for_solvent_tsne,C1CCOC1,O
0,for_solvent_tsne,CCCOC(=O)CC,O
0,for_solvent_tsne,CCCCC(CC)COC(C)=O,O
0,for_solvent_tsne,CCC(CC)C(=O)O,O
0,for_solvent_tsne,CCC(=O)OC(C)COC,O
0,for_solvent_tsne,CC(O)COC(C)(C)C,O
0,for_solvent_tsne,CCCS,O
0,for_solvent_tsne,CCN,O
0,for_solvent_tsne,O=[N+]([O-])c1cc(C(F)(F)F)ccc1Cl,O
0,for_solvent_tsne,C=C(C)OC(C)=O,O
0,for_solvent_tsne,O=P(Cl)(Cl)Cl,O
0,for_solvent_tsne,CCCCCCCBr,O
0,for_solvent_tsne,CCBr,O
0,for_solvent_tsne,COCCO,O
0,for_solvent_tsne,C=C/C=C\C,O
0,for_solvent_tsne,SCCS,O
0,for_solvent_tsne,CCc1cccc(C)c1,O
0,for_solvent_tsne,C#CCO,O
0,for_solvent_tsne,CCOC(=O)CC#N,O
0,for_solvent_tsne,CC(C)OC(C)C,O
0,for_solvent_tsne,CC(C)CCC(C)(C)C,O
0,for_solvent_tsne,NCCCN,O
0,for_solvent_tsne,OCCO,O
0,for_solvent_tsne,CCCCCCCC/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\CCCCCCCC)OC(=O)CCCCCCC/C=C\CCCCCCCC,O
0,for_solvent_tsne,C=CCCl,O
0,for_solvent_tsne,CC(C)CCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC(C)C,O
0,for_solvent_tsne,C=C(C)C(=O)OC(C)(C)C,O
0,for_solvent_tsne,CBr,O
0,for_solvent_tsne,CSCCC=O,O
0,for_solvent_tsne,C=Cc1ccc(C)cc1,O
0,for_solvent_tsne,FC(F)(F)c1ccc(Cl)cc1,O
0,for_solvent_tsne,O=S=O,O
0,for_solvent_tsne,O=C(O)CC1CCCC1,O
0,for_solvent_tsne,CCCCCCC(=O)CC,O
0,for_solvent_tsne,N#CCCOCCC#N,O
0,for_solvent_tsne,CCCCCCCCCC(C)CO,O
0,for_solvent_tsne,O=C=NCCCCN=C=O,O
0,for_solvent_tsne,c1cc[nH]c1,O
0,for_solvent_tsne,CC(C)CCO,O
0,for_solvent_tsne,CCOCc1ccccc1,O
0,for_solvent_tsne,CC(C)N,O
0,for_solvent_tsne,CCCCCOC(=O)CCC,O
0,for_solvent_tsne,CCCOC,O
0,for_solvent_tsne,CC(=O)C(=O)O,O
0,for_solvent_tsne,CCCCCCCS,O
0,for_solvent_tsne,FC(F)F,O
0,for_solvent_tsne,CC(=O)CC(=O)OC(C)(C)C,O
0,for_solvent_tsne,CC(CO)CO,O
0,for_solvent_tsne,CC1=CC=C(C(C)C)CC1,O
0,for_solvent_tsne,C=CCOCC(C)O,O
0,for_solvent_tsne,Cc1ccccc1C,O
0,for_solvent_tsne,FC(F)(F)Br,O
0,for_solvent_tsne,CCC(C)S,O
0,for_solvent_tsne,CCOP(=O)(OCC)OCC,O
0,for_solvent_tsne,CC(C)SC(C)C,O
0,for_solvent_tsne,CCc1ccc(CCc2ccccc2)cc1,O
0,for_solvent_tsne,CCC1CCCc2ccccc21,O
0,for_solvent_tsne,C=Cc1ccc(CC(C)C)cc1,O
0,for_solvent_tsne,CCCCCOCCCCC,O
0,for_solvent_tsne,CCSC,O
0,for_solvent_tsne,CCCCC1CCCCC1,O
0,for_solvent_tsne,FC(F)=CCl,O
0,for_solvent_tsne,CCc1cccc(C)c1C,O
0,for_solvent_tsne,Cl/C=C\Cl,O
0,for_solvent_tsne,COC(=O)/C=C\C(=O)OC,O
0,for_solvent_tsne,CCOC(C)=O,O
0,for_solvent_tsne,CC12CC3CC(C1)CC(C)(C3)C2,O
0,for_solvent_tsne,S=C=S,O
0,for_solvent_tsne,O=C=NC1CCCCC1,O
0,for_solvent_tsne,CCCCCCCCCc1cccc2ccccc12,O
0,for_solvent_tsne,Cc1cccnc1C,O
0,for_solvent_tsne,CCC(C)(C)C(C)(C)C,O
0,for_solvent_tsne,CCCC(C)C(C)C,O
0,for_solvent_tsne,CCOC(=O)CC,O
0,for_solvent_tsne,CCCC#N,O
0,for_solvent_tsne,FC(Cl)C(F)(F)Cl,O
0,for_solvent_tsne,CCCCCCCCCCCc1ccccc1,O
0,for_solvent_tsne,CCCC,O
0,for_solvent_tsne,C=CC(=O)OC,O
0,for_solvent_tsne,CCCSCC,O
0,for_solvent_tsne,C/C=C\c1ccccc1,O
0,for_solvent_tsne,CCc1cccc(O)c1,O
0,for_solvent_tsne,C#CCC=C,O
0,for_solvent_tsne,CCCCCC(=O)CCC,O
0,for_solvent_tsne,C[C@H]1CCC[C@@H](C)C1,O
0,for_solvent_tsne,CCCCCCCCC(C)C,O
0,for_solvent_tsne,CCOC(=O)Cc1ccccc1,O
0,for_solvent_tsne,OCc1ccccc1,O
0,for_solvent_tsne,C[C@H](O)[C@@H](C)O,O
0,for_solvent_tsne,COC(C)CCO,O
0,for_solvent_tsne,CCCCCCCCCCCCBr,O
0,for_solvent_tsne,C=CC(C)C=C,O
0,for_solvent_tsne,C=CC(=O)OC(C)CC,O
0,for_solvent_tsne,C=CC(OC(C)=O)OC(C)=O,O
0,for_solvent_tsne,C1CC(C2CCOC2)CO1,O
0,for_solvent_tsne,CCCCCCCCCO,O
0,for_solvent_tsne,COC1CCC=CO1,O
0,for_solvent_tsne,FCC(Cl)(Cl)Cl,O
0,for_solvent_tsne,CC(OO)c1ccccc1,O
0,for_solvent_tsne,CCCc1cccc2ccccc12,O
0,for_solvent_tsne,CCCCN(C=O)CCCC,O
0,for_solvent_tsne,C=C(C)CCCCC,O
0,for_solvent_tsne,CC(O)CCl,O
0,for_solvent_tsne,CC1CCCCC1O,O
0,for_solvent_tsne,CCOC(OCC)OCC,O
0,for_solvent_tsne,CC(C)S,O
0,for_solvent_tsne,CCCCCCCCCCO,O
0,for_solvent_tsne,C1=CCCC1,O
0,for_solvent_tsne,CC(F)(F)Cl,O
0,for_solvent_tsne,CCCCC(C)C=O,O
0,for_solvent_tsne,C=C(C)C(=O)OCC(C)O,O
0,for_solvent_tsne,C=CCCCCCC,O
0,for_solvent_tsne,CCCCCCC(C)(C)C,O
0,for_solvent_tsne,C[C@H](CO)OC(C)(C)C,O
0,for_solvent_tsne,CC(C)CC(C)(C)C,O
0,for_solvent_tsne,C=CC1CC=C(C)CC1,O
0,for_solvent_tsne,CCOCC,O
0,for_solvent_tsne,O=[N+]([O-])c1ccccc1,O
0,for_solvent_tsne,CCN1CCOCC1,O
0,for_solvent_tsne,O=CC1CCCCC1,O
0,for_solvent_tsne,OC(CCl)CCl,O
0,for_solvent_tsne,C=C1C=C[C@H](C(C)C)CC1,O
0,for_solvent_tsne,O=[N+]([O-])O,O
0,for_solvent_tsne,CCOCC(C)C,O
0,for_solvent_tsne,Brc1cccc(Br)c1,O
0,for_solvent_tsne,CC(F)(Cl)Cl,O
0,for_solvent_tsne,CN1CCCCC1=O,O
0,for_solvent_tsne,Cc1cccc2ccccc12,O
0,for_solvent_tsne,CC(=O)c1ccccc1,O
0,for_solvent_tsne,CCCCCCCCCCCC(=O)OC,O
0,for_solvent_tsne,ClCc1ccccc1,O
0,for_solvent_tsne,C1=CCCCC1,O
0,for_solvent_tsne,C1CCOCC1,O
0,for_solvent_tsne,OCCS,O
0,for_solvent_tsne,OCCOCCOCCOCCO,O
0,for_solvent_tsne,CCC(C)OC,O
0,for_solvent_tsne,CCCCC/C=C\C/C=C\CCCCCCCC(=O)OCC(COC(=O)CCCCCCC/C=C\C/C=C\CCCCC)OC(=O)CCCCCCC/C=C\C/C=C\CCCCC,O
0,for_solvent_tsne,CCc1cccc(CC)c1,O
0,for_solvent_tsne,O=[N+]([O-])OCC(CO[N+](=O)[O-])O[N+](=O)[O-],O
0,for_solvent_tsne,CCN1CCCC1=O,O
0,for_solvent_tsne,CCCCCCOCCO,O
0,for_solvent_tsne,ClC(Cl)(Cl)Br,O
0,for_solvent_tsne,CCC(C)Cl,O
0,for_solvent_tsne,CC(O)c1ccccc1,O
0,for_solvent_tsne,CC(C)CS,O
0,for_solvent_tsne,CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,O
0,for_solvent_tsne,CCCCCC(C)CC,O
0,for_solvent_tsne,CC/C(C)=N/O,O
0,for_solvent_tsne,CCCCCCCCCCCCCCc1ccccc1,O
0,for_solvent_tsne,CC(O)C(=O)O,O
0,for_solvent_tsne,C#CCCCCCCCC,O
0,for_solvent_tsne,CCCCCCCCOC(=O)CCCCC(=O)OCCCCCCCC,O
0,for_solvent_tsne,Cc1ccccc1C(C)C,O
0,for_solvent_tsne,Cc1ccccc1[N+](=O)[O-],O
0,for_solvent_tsne,CCCCN(CCCC)CCCC,O
0,for_solvent_tsne,C=C(C)C(=O)OCCCC,O
0,for_solvent_tsne,C/C=C\CCCC,O
0,for_solvent_tsne,CCCCCCCCC(CO)CCCC,O
0,for_solvent_tsne,NCCCO,O
0,for_solvent_tsne,CCCCCCC(C)C=O,O
0,for_solvent_tsne,CC(C)Br,O
0,for_solvent_tsne,CCCC(C)CO,O
0,for_solvent_tsne,CC1(C)CC(N=C=O)CC(C)(CN=C=O)C1,O
0,for_solvent_tsne,CCCCC1CCCC1,O
0,for_solvent_tsne,CCOO,O
0,for_solvent_tsne,O=C=Nc1ccccc1,O
0,for_solvent_tsne,COC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O
0,for_solvent_tsne,CC(C)NC(C)C,O
0,for_solvent_tsne,CCCCBr,O
0,for_solvent_tsne,CCCCCCCC/C=C\CCCCCCCCCCCC(=O)OC,O
0,for_solvent_tsne,O=C1C=CCCC1,O
0,for_solvent_tsne,CNc1ccccc1,O
0,for_solvent_tsne,CCC(CC)C(C)(C)C,O
0,for_solvent_tsne,C=CC(=O)OCCCC,O
0,for_solvent_tsne,OCCN1CCNCC1,O
0,for_solvent_tsne,Cc1ccc2ccccc2n1,O
0,for_solvent_tsne,CCC(CC)CO,O
0,for_solvent_tsne,CCC,O
0,for_solvent_tsne,N,O
0,for_solvent_tsne,ClCCCCl,O
0,for_solvent_tsne,CC(=O)C=C(C)C,O
0,for_solvent_tsne,CC(C)(C)OOC(C)(C)C,O
0,for_solvent_tsne,CCCc1ccc(C)cc1,O
0,for_solvent_tsne,C#CCCCCCCC,O
0,for_solvent_tsne,FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O
0,for_solvent_tsne,C=COC(C)=O,O
0,for_solvent_tsne,CC#CCCC,O
0,for_solvent_tsne,CCCCCCCCCCCCCCC,O
0,for_solvent_tsne,CCCCCCC1CCCc2ccccc21,O
0,for_solvent_tsne,CC(C)(C)C1CCCCC1,O
0,for_solvent_tsne,ClC1CCCCC1,O
0,for_solvent_tsne,CCCCC(=O)CCCC,O
0,for_solvent_tsne,CCCSSCCC,O
0,for_solvent_tsne,CC(C)(C)N,O
0,for_solvent_tsne,COCC(=O)O,O
0,for_solvent_tsne,CN1CCCC1,O
0,for_solvent_tsne,ClSCl,O
0,for_solvent_tsne,CCN(CC)CC,O
0,for_solvent_tsne,CCC1CCCC1,O
0,for_solvent_tsne,CC(F)(F)F,O
0,for_solvent_tsne,CC/C=C/CCCC,O
0,for_solvent_tsne,C=CCOC(=O)C=C,O
0,for_solvent_tsne,CCCCC(O)CC,O
0,for_solvent_tsne,C=CC(=O)O,O
0,for_solvent_tsne,CC(=O)OCC(COC(C)=O)OC(C)=O,O
0,for_solvent_tsne,CC(C)[N+](=O)[O-],O
0,for_solvent_tsne,c1ccc2c(c1)CCCC2,O
0,for_solvent_tsne,CC(=O)OC1CCCCC1,O
0,for_solvent_tsne,SC1CCCCC1,O
0,for_solvent_tsne,C[C@@H]1CC[C@@H](C)C1,O
0,for_solvent_tsne,CC(C)C(C)(C)C(C)(C)C(C)(C)S,O
0,for_solvent_tsne,CC/C=C\CCCC,O
0,for_solvent_tsne,COC(C)O,O
0,for_solvent_tsne,CC(C)CC(O)CC(C)C,O
0,for_solvent_tsne,O=[N+]([O-])[N+](=O)[O-],O
0,for_solvent_tsne,CCCC(C)=O,O
0,for_solvent_tsne,C/C=C\C(C)C,O
0,for_solvent_tsne,OOC1CCCCC1,O
0,for_solvent_tsne,NCCO,O
0,for_solvent_tsne,CCC(O)CO,O
0,for_solvent_tsne,CCC(C)CC(C)(C)CC,O
0,for_solvent_tsne,CCc1cc2ccccc2s1,O
0,for_solvent_tsne,CC1CCCC1(C)C,O
0,for_solvent_tsne,CCCCCC=O,O
0,for_solvent_tsne,CCCCCCCCC(C)C(C)C,O
0,for_solvent_tsne,C=Cc1ccccc1C,O
0,for_solvent_tsne,CCC(C)CC(C)C,O
0,for_solvent_tsne,CC(O)CO,O
0,for_solvent_tsne,C=CCCCC(C)C,O
0,for_solvent_tsne,O=C1CCCO1,O
0,for_solvent_tsne,CCCCCCCCOCCCCCCCC,O
0,for_solvent_tsne,CC(C)(C)CC(C)(C)C,O
0,for_solvent_tsne,C=CCC#N,O
0,for_solvent_tsne,CC1=CC2C3CC(C=C3C)C2C1,O
0,for_solvent_tsne,CCOCCO,O
0,for_solvent_tsne,CCCCCOCCO,O
0,for_solvent_tsne,CCCCC(CC)CNCC(CC)CCCC,O
0,for_solvent_tsne,CC(C)(C)C,O
0,for_solvent_tsne,CCCCOO,O
0,for_solvent_tsne,CCOC(=O)C(=O)OCC,O
0,for_solvent_tsne,CCOC(=O)C(C)C,O
0,for_solvent_tsne,C=CCCCCC,O
0,for_solvent_tsne,C[C@H]1CC[C@@H](C)C1,O
0,for_solvent_tsne,COC(=O)c1ccccc1,O
0,for_solvent_tsne,CCCO,O
0,for_solvent_tsne,ClCCCCCl,O
0,for_solvent_tsne,CCCOCCC,O
0,for_solvent_tsne,CCC(C)(C)OC,O
0,for_solvent_tsne,CCC(=O)C(C)C,O
0,for_solvent_tsne,CCSSCC,O
0,for_solvent_tsne,Cc1ccccc1C=O,O
0,for_solvent_tsne,Cc1cccc([N+](=O)[O-])c1,O
0,for_solvent_tsne,COC(=O)CCl,O
0,for_solvent_tsne,Cl/C=C/CCl,O
0,for_solvent_tsne,C=CC(=O)OCCCCCCOC(=O)C=C,O
0,for_solvent_tsne,O=C(Cl)C(Cl)Cl,O
0,for_solvent_tsne,COC(C)=O,O
0,for_solvent_tsne,COCCOC,O
0,for_solvent_tsne,C/C=C/CCCC,O
0,for_solvent_tsne,C=C(C)C(=O)OCC(C)C,O
0,for_solvent_tsne,O=C(O)CS,O
0,for_solvent_tsne,CCCCC(CC)CC=O,O
0,for_solvent_tsne,CCC(C)C1CCCCC1,O
0,for_solvent_tsne,CC/C=C\CC,O
0,for_solvent_tsne,CCCCOCCOCCOCCCC,O
0,for_solvent_tsne,C=CC(=O)OCCO,O
0,for_solvent_tsne,CCOC(=O)c1ccccc1C(=O)OCC,O
0,for_solvent_tsne,C/C=C(/C)c1ccccc1,O
0,for_solvent_tsne,CC1COC(=O)O1,O
0,for_solvent_tsne,CCCOCCO,O
0,for_solvent_tsne,OC1CCCCC1,O
0,for_solvent_tsne,C=CC#N,O
0,for_solvent_tsne,CC1=Cc2ccccc2C1,O
0,for_solvent_tsne,CC(C)C(=O)O,O
0,for_solvent_tsne,C/C=C\CCCCCCCCC,O
0,for_solvent_tsne,OCC(O)CCl,O
0,for_solvent_tsne,C=C(Cl)Cl,O
0,for_solvent_tsne,CC(=O)OCCOC(C)=O,O
0,for_solvent_tsne,C=CCl,O
0,for_solvent_tsne,FC(F)=C(F)C(F)=C(F)F,O
0,for_solvent_tsne,Cc1ccccc1Cl,O
0,for_solvent_tsne,CCCCCCCCCCC,O
0,for_solvent_tsne,C=C(C)C(=O)OC,O
0,for_solvent_tsne,C/C=C\C=C\C,O
0,for_solvent_tsne,C=CCCC=C,O
0,for_solvent_tsne,CCCCCCOCCOCCOCCO,O
0,for_solvent_tsne,O=Cc1ccco1,O
0,for_solvent_tsne,CCC(C)c1ccccc1,O
0,for_solvent_tsne,Cc1ccsc1C,O
0,for_solvent_tsne,FC(F)(F)C(Cl)(Cl)Cl,O
0,for_solvent_tsne,c1ccc(OCC2CO2)cc1,O
0,for_solvent_tsne,CCc1cc(C)sc1C,O
0,for_solvent_tsne,COCC(C)OC,O
0,for_solvent_tsne,CCCOCCOCCOCCO,O
0,for_solvent_tsne,CC/C=C\C/C=C\C/C=C\CCCCCCCC(=O)OC,O
0,for_solvent_tsne,NCCOCCN1CCOCC1,O
0,for_solvent_tsne,CCCCC(C)CCC,O
0,for_solvent_tsne,FC(F)(Cl)C(F)(Cl)Cl,O
0,for_solvent_tsne,FC(F)(F)CC(F)(F)F,O
0,for_solvent_tsne,CC1CCCO1,O
0,for_solvent_tsne,CC(=O)Cl,O
0,for_solvent_tsne,CCC(C)C(=O)O,O
0,for_solvent_tsne,CCCCC(C)C,O
0,for_solvent_tsne,OCC(O)CO,O
0,for_solvent_tsne,FC(F)=C(F)Cl,O
0,for_solvent_tsne,C=CCOCC=C,O
0,for_solvent_tsne,CCOP(OCC)OCC,O
0,for_solvent_tsne,Brc1ccccc1,O
0,for_solvent_tsne,CS(C)=O,O
0,for_solvent_tsne,C=CBr,O
0,for_solvent_tsne,COCCN1CCOCC1,O
0,for_solvent_tsne,COC(=O)c1ccccc1C(=O)OC,O
0,for_solvent_tsne,C1CCCCCCC1,O
0,for_solvent_tsne,CC(O)COC(C)COC(C)(C)C,O
0,for_solvent_tsne,CCCC1CCCC1,O
0,for_solvent_tsne,C/C=C/CCCCCCCCCCCCCCCCC,O
0,for_solvent_tsne,NCc1ccccc1,O
0,for_solvent_tsne,CCCSC,O
0,for_solvent_tsne,CC(C)CO,O
0,for_solvent_tsne,S,O
0,for_solvent_tsne,FC(C(F)(F)F)C(F)(F)F,O
0,for_solvent_tsne,C=Cc1cccc(CC)c1,O
0,for_solvent_tsne,OCCCl,O
0,for_solvent_tsne,CC(CO)c1ccccc1,O
0,for_solvent_tsne,CCC#CCC,O
0,for_solvent_tsne,ClC/C=C\CCl,O
0,for_solvent_tsne,CC(=O)Oc1ccccc1,O
0,for_solvent_tsne,COC(=O)CC(C)=O,O
0,for_solvent_tsne,Cc1ccc(C(C)C)cc1,O
0,for_solvent_tsne,Cc1cccc(Cl)c1C,O
0,for_solvent_tsne,C=CCCCCCCCCCCCCCCCCC,O
0,for_solvent_tsne,CC(C)COC(=O)C(C)C,O
0,for_solvent_tsne,CC(=O)N(C)C,O
0,for_solvent_tsne,CCCCCC/C=C\CCCCCCCC(=O)OC,O
0,for_solvent_tsne,N#CCc1ccccc1,O
0,for_solvent_tsne,C1COCCN1,O
0,for_solvent_tsne,CCCCCN,O
0,for_solvent_tsne,CCC1CCCS1,O
0,for_solvent_tsne,C1=CCOC1,O
0,for_solvent_tsne,CCc1cc(CC)cc(CC)c1,O
0,for_solvent_tsne,C=CCCCCCCCC,O
0,for_solvent_tsne,C=C(C)CNCC,O
0,for_solvent_tsne,CC#CCC,O
0,for_solvent_tsne,C#CCCC,O
0,for_solvent_tsne,CC1CCCCC1,O
0,for_solvent_tsne,CCCCCCCCCCCCc1ccccc1,O
0,for_solvent_tsne,FC(F)(Br)C(F)(F)Br,O
0,for_solvent_tsne,C1=C\CCCCCC/1,O
0,for_solvent_tsne,C=C/C=C/C,O
0,for_solvent_tsne,CCCC1CCCCC1,O
0,for_solvent_tsne,Cc1ccc2occ(C)c2c1,O
0,for_solvent_tsne,CCCCCCCCCCN,O
0,for_solvent_tsne,CCOC(=O)CCC(C)=O,O
0,for_solvent_tsne,C=CCCCCCCCCC,O
0,for_solvent_tsne,CCCCCCCCCCCC(C)CO,O
0,for_solvent_tsne,OCCOCCO,O
0,for_solvent_tsne,N#CCCO,O
0,for_solvent_tsne,CN1CCN(C)C1=O,O
0,for_solvent_tsne,ClC(Cl)c1ccccc1,O
0,for_solvent_tsne,Cc1ccc(N)c(C)c1,O
0,for_solvent_tsne,CCCCC(C)CO,O
0,for_solvent_tsne,CC(C)(C)CCC(C)(C)C,O
0,for_solvent_tsne,C/C=C/C#N,O
0,for_solvent_tsne,CCCOC(=O)c1ccccc1C(=O)OCCC,O
0,for_solvent_tsne,CCCCC(CC)COCCO,O
0,for_solvent_tsne,CCCC(O)CC,O
0,for_solvent_tsne,C=CC#CC,O
0,for_solvent_tsne,CCc1cc(C)c(C)cc1C,O
0,for_solvent_tsne,ClC/C=C/CCl,O
0,for_solvent_tsne,CCCCCC=CCC=CCCCCCCCC(=O)O,O
0,for_solvent_tsne,CC1=CCCC1,O
0,for_solvent_tsne,CCCCC#N,O
0,for_solvent_tsne,Cc1ccccn1,O
0,for_solvent_tsne,C=CCN(CC=C)CC=C,O
0,for_solvent_tsne,OC/C=C\CO,O
0,for_solvent_tsne,CCCCCCCCCC=O,O
0,for_solvent_tsne,C1CCCNCC1,O
0,for_solvent_tsne,ClCC(Cl)CCl,O
0,for_solvent_tsne,OCCCc1ccccc1,O
0,for_solvent_tsne,C1CCCCC1,O
0,for_solvent_tsne,C1CCNCC1,O
0,for_solvent_tsne,CCCCCCCCCCCCC,O
0,for_solvent_tsne,CC(C)(C)OC(C)(C)C,O
0,for_solvent_tsne,O=C(O)C1CC1,O
0,for_solvent_tsne,CCC(Cl)Cl,O
0,for_solvent_tsne,CC1CO1,O
0,for_solvent_tsne,SCCOCCS,O
0,for_solvent_tsne,C=C(C)C(=O)OCCCCCCCCCCCCCCCC,O
0,for_solvent_tsne,P,O
0,for_solvent_tsne,CCCCOCCOCCO,O
0,for_solvent_tsne,ClC(Cl)C(Cl)(Cl)Cl,O
0,for_solvent_tsne,FC(F)OCC(F)(F)F,O
0,for_solvent_tsne,CC(=O)CC(C)C,O
0,for_solvent_tsne,CSSC,O
0,for_solvent_tsne,CCCCOC(=O)c1ccc(C(=O)OCCCC)cc1,O
0,for_solvent_tsne,COCCOCCOC,O
0,for_solvent_tsne,CCCCCCC(=O)O,O
0,for_solvent_tsne,Cl/C=C\CCl,O
0,for_solvent_tsne,CCCCCCOCC,O
0,for_solvent_tsne,CCCCCCS,O
0,for_solvent_tsne,Cc1cccc(O)c1,O
0,for_solvent_tsne,C=O,O
0,for_solvent_tsne,ClCCCl,O
0,for_solvent_tsne,CC(C)c1cc(C(C)C)cc(C(C)C)c1,O
0,for_solvent_tsne,Cc1cc(C)c(C)c(C)c1,O
0,for_solvent_tsne,CCC(O)C(C)CO,O
0,for_solvent_tsne,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,O
0,for_solvent_tsne,CC(OC(C)c1ccccc1)c1ccccc1,O
0,for_solvent_tsne,OCCc1ccccc1,O
0,for_solvent_tsne,C=CCCCCCC(C)C,O
0,for_solvent_tsne,CN(C)P(=O)(N(C)C)N(C)C,O
0,for_solvent_tsne,CCS,O
0,for_solvent_tsne,CF,O
0,for_solvent_tsne,CCC(C)CCCCCO,O
0,for_solvent_tsne,CCCCl,O
0,for_solvent_tsne,CN,O
0,for_solvent_tsne,O=[N+][O-],O
0,for_solvent_tsne,CCCC(C)CC,O
0,for_solvent_tsne,C=CCOOC(C)(C)C,O
0,for_solvent_tsne,FC(Cl)(Cl)C(F)(Cl)Cl,O
0,for_solvent_tsne,O=COC1CCCCC1,O
0,for_solvent_tsne,C=C(C)CCCCCC,O
0,for_solvent_tsne,BrC(Br)Br,O
0,for_solvent_tsne,COC(=O)c1ccccc1O,O
0,for_solvent_tsne,FC(F)=C(F)F,O
0,for_solvent_tsne,C1CCC2CCCCC2C1,O
0,for_solvent_tsne,O=CC(Cl)Cl,O
0,for_solvent_tsne,CCOCCOCC,O
0,for_solvent_tsne,C=CC(=C)Cl,O
0,for_solvent_tsne,CCCCOCC,O
0,for_solvent_tsne,CC[N+](=O)[O-],O
0,for_solvent_tsne,ClCOCCl,O
0,for_solvent_tsne,COO,O
0,for_solvent_tsne,FCC(F)F,O
0,for_solvent_tsne,NCCOCCO,O
0,for_solvent_tsne,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)O,O
0,for_solvent_tsne,CCc1ccc(C)cc1C,O
